Preparing MNIST dataset (will download if not found)...
Epoch 1 / 10 | MSE = 0.016134816686126718 | Train acc = 90.87%
Epoch 2 / 10 | MSE = 0.00746578893711612 | Train acc = 95.88%
Epoch 3 / 10 | MSE = 0.005479007353248922 | Train acc = 97.13%
Epoch 4 / 10 | MSE = 0.004458890570593824 | Train acc = 97.71%
Epoch 5 / 10 | MSE = 0.0037412255516745 | Train acc = 98.19%
Epoch 6 / 10 | MSE = 0.0032458800582480726 | Train acc = 98.44%
Epoch 7 / 10 | MSE = 0.002854675521674769 | Train acc = 98.62%
Epoch 8 / 10 | MSE = 0.002505431235516547 | Train acc = 98.79%
Epoch 9 / 10 | MSE = 0.0022438640320392536 | Train acc = 98.94%
Epoch 10 / 10 | MSE = 0.002037384927849526 | Train acc = 99.02%
Test sample 2785 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 1.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000]
Test sample 2786 | desired=1 | predicted=1 | outputs=[0.000, 0.993, 0.002, 0.003, 0.003, 0.004, 0.009, 0.005, 0.015, 0.000]
Test sample 2787 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2788 | desired=1 | predicted=1 | outputs=[0.000, 0.963, 0.005, 0.001, 0.002, 0.001, 0.003, 0.005, 0.047, 0.000]
Test sample 2789 | desired=1 | predicted=1 | outputs=[0.000, 0.998, 0.001, 0.000, 0.002, 0.000, 0.000, 0.001, 0.000, 0.000]
Test sample 2790 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2791 | desired=6 | predicted=6 | outputs=[0.073, 0.000, 0.000, 0.000, 0.001, 0.000, 0.993, 0.000, 0.001, 0.000]
Test sample 2792 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.998]
Test sample 2793 | desired=8 | predicted=8 | outputs=[0.016, 0.002, 0.012, 0.004, 0.011, 0.008, 0.008, 0.001, 0.990, 0.001]
Test sample 2794 | desired=0 | predicted=0 | outputs=[0.986, 0.000, 0.003, 0.000, 0.001, 0.003, 0.005, 0.001, 0.001, 0.001]
Test sample 2795 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000]
Test sample 2796 | desired=6 | predicted=6 | outputs=[0.001, 0.000, 0.000, 0.001, 0.001, 0.003, 0.987, 0.000, 0.011, 0.000]
Test sample 2797 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.620, 0.000, 0.000]
Test sample 2798 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2799 | desired=3 | predicted=3 | outputs=[0.001, 0.001, 0.000, 0.996, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000]
Test sample 2800 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.000, 0.989, 0.003]
Test sample 2801 | desired=6 | predicted=6 | outputs=[0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.996, 0.000, 0.000, 0.000]
Test sample 2802 | desired=2 | predicted=2 | outputs=[0.090, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2803 | desired=1 | predicted=1 | outputs=[0.000, 0.992, 0.000, 0.000, 0.036, 0.000, 0.000, 0.001, 0.003, 0.001]
Test sample 2804 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.992, 0.000, 0.000, 0.000, 0.000, 0.009]
Test sample 2805 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.000]
Test sample 2806 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.000, 0.000]
Test sample 2807 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.002, 0.996, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2808 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.989, 0.000, 0.001]
Test sample 2809 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000]
Test sample 2810 | desired=5 | predicted=5 | outputs=[0.102, 0.000, 0.000, 0.449, 0.000, 0.748, 0.000, 0.000, 0.000, 0.000]
Test sample 2811 | desired=0 | predicted=0 | outputs=[1.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.001, 0.000, 0.009]
Test sample 2812 | desired=9 | predicted=9 | outputs=[0.003, 0.001, 0.001, 0.000, 0.108, 0.000, 0.000, 0.000, 0.000, 0.889]
Test sample 2813 | desired=3 | predicted=3 | outputs=[0.000, 0.002, 0.001, 0.994, 0.000, 0.004, 0.000, 0.000, 0.000, 0.000]
Test sample 2814 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.990, 0.000, 0.000, 0.102, 0.000]
Test sample 2815 | desired=1 | predicted=1 | outputs=[0.000, 0.998, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.018, 0.000]
Test sample 2816 | desired=1 | predicted=1 | outputs=[0.000, 0.988, 0.003, 0.000, 0.001, 0.003, 0.007, 0.000, 0.006, 0.000]
Test sample 2817 | desired=0 | predicted=0 | outputs=[1.000, 0.000, 0.001, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.005]
Test sample 2818 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.994, 0.000, 0.000, 0.000, 0.001, 0.003]
Test sample 2819 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.000, 0.001]
Test sample 2820 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.006, 0.001, 0.000, 0.000, 0.000, 0.974, 0.000, 0.000]
Test sample 2821 | desired=0 | predicted=0 | outputs=[0.997, 0.000, 0.001, 0.000, 0.000, 0.000, 0.001, 0.001, 0.000, 0.000]
Test sample 2822 | desired=1 | predicted=1 | outputs=[0.000, 0.992, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.019, 0.000]
Test sample 2823 | desired=7 | predicted=7 | outputs=[0.002, 0.008, 0.020, 0.000, 0.010, 0.000, 0.007, 0.924, 0.000, 0.000]
Test sample 2824 | desired=0 | predicted=0 | outputs=[0.999, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001]
Test sample 2825 | desired=1 | predicted=1 | outputs=[0.000, 0.998, 0.000, 0.001, 0.002, 0.002, 0.000, 0.000, 0.002, 0.000]
Test sample 2826 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 1.000, 0.000, 0.000, 0.000]
Test sample 2827 | desired=1 | predicted=1 | outputs=[0.000, 0.966, 0.001, 0.001, 0.038, 0.001, 0.001, 0.055, 0.003, 0.023]
Test sample 2828 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.001, 0.000, 0.999, 0.000, 0.000, 0.000, 0.000, 0.001]
Test sample 2829 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.002, 0.001, 0.941, 0.000, 0.000, 0.006, 0.028]
Test sample 2830 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.997, 0.000, 0.000, 0.000]
Test sample 2831 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.999, 0.000, 0.000, 0.000]
Test sample 2832 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.012, 0.000, 0.997, 0.000, 0.000, 0.000, 0.000]
Test sample 2833 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 1.000, 0.000, 0.000]
Test sample 2834 | desired=8 | predicted=8 | outputs=[0.015, 0.000, 0.000, 0.001, 0.000, 0.002, 0.000, 0.000, 0.935, 0.000]
Test sample 2835 | desired=4 | predicted=4 | outputs=[0.001, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2836 | desired=4 | predicted=4 | outputs=[0.000, 0.002, 0.015, 0.010, 0.756, 0.000, 0.000, 0.001, 0.000, 0.001]
Test sample 2837 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000]
Test sample 2838 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 0.995, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.000]
Test sample 2839 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.000]
Test sample 2840 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.998, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000]
Test sample 2841 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 1.000, 0.001, 0.000]
Test sample 2842 | desired=0 | predicted=0 | outputs=[1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2843 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.999, 0.000, 0.000]
Test sample 2844 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000]
Test sample 2845 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.999]
Test sample 2846 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.999, 0.000, 0.000, 0.000]
Test sample 2847 | desired=4 | predicted=4 | outputs=[0.001, 0.000, 0.000, 0.000, 0.991, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2848 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 0.994, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.000]
Test sample 2849 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.000, 0.000, 0.995, 0.000]
Test sample 2850 | desired=5 | predicted=5 | outputs=[0.001, 0.007, 0.005, 0.040, 0.000, 0.993, 0.000, 0.000, 0.000, 0.000]
Test sample 2851 | desired=7 | predicted=7 | outputs=[0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.997, 0.000, 0.041]
Test sample 2852 | desired=8 | predicted=8 | outputs=[0.000, 0.005, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.992, 0.000]
Test sample 2853 | desired=3 | predicted=3 | outputs=[0.001, 0.000, 0.000, 0.965, 0.000, 0.000, 0.000, 0.000, 0.079, 0.000]
Test sample 2854 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.006, 0.000, 0.000, 0.015, 0.003, 0.910]
Test sample 2855 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2856 | desired=8 | predicted=8 | outputs=[0.002, 0.000, 0.000, 0.001, 0.001, 0.000, 0.000, 0.000, 0.998, 0.007]
Test sample 2857 | desired=9 | predicted=9 | outputs=[0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.999]
Test sample 2858 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.001, 0.007, 0.000, 0.000, 0.000, 0.001, 0.998]
Test sample 2859 | desired=8 | predicted=8 | outputs=[0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.011, 0.000, 0.997, 0.000]
Test sample 2860 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.092, 0.988, 0.000, 0.000, 0.000]
Test sample 2861 | desired=2 | predicted=2 | outputs=[0.000, 0.013, 0.995, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000]
Test sample 2862 | desired=8 | predicted=8 | outputs=[0.000, 0.002, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.999, 0.011]
Test sample 2863 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.412, 0.007, 0.000, 0.000, 0.000, 0.659]
Test sample 2864 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 0.998, 0.001, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000]
Test sample 2865 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2866 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.022, 0.000, 0.991, 0.000, 0.000, 0.000]
Test sample 2867 | desired=1 | predicted=1 | outputs=[0.000, 0.991, 0.001, 0.004, 0.003, 0.003, 0.016, 0.017, 0.032, 0.001]
Test sample 2868 | desired=1 | predicted=1 | outputs=[0.000, 0.999, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.003, 0.000]
Test sample 2869 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.006, 0.000, 0.000, 0.002, 0.001, 0.000, 0.998, 0.000]
Test sample 2870 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.994]
Test sample 2871 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.981, 0.000, 0.021, 0.000, 0.000, 0.001, 0.000]
Test sample 2872 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.994, 0.001, 0.000, 0.000, 0.000, 0.002]
Test sample 2873 | desired=0 | predicted=0 | outputs=[0.999, 0.001, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.000]
Test sample 2874 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000]
Test sample 2875 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000, 0.001, 0.000, 0.997]
Test sample 2876 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.996, 0.000, 0.003, 0.000]
Test sample 2877 | desired=4 | predicted=7 | outputs=[0.000, 0.000, 0.003, 0.000, 0.055, 0.000, 0.002, 0.307, 0.000, 0.112]
Test sample 2878 | desired=1 | predicted=1 | outputs=[0.000, 0.996, 0.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003, 0.000]
Test sample 2879 | desired=4 | predicted=4 | outputs=[0.006, 0.000, 0.000, 0.000, 0.998, 0.000, 0.000, 0.002, 0.000, 0.000]
Test sample 2880 | desired=1 | predicted=1 | outputs=[0.000, 0.993, 0.000, 0.000, 0.002, 0.000, 0.000, 0.010, 0.006, 0.000]
Test sample 2881 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.996, 0.000, 0.000, 0.000, 0.000, 0.009, 0.000]
Test sample 2882 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.993, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2883 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 1.000]
Test sample 2884 | desired=3 | predicted=3 | outputs=[0.001, 0.001, 0.000, 0.993, 0.000, 0.001, 0.000, 0.000, 0.004, 0.001]
Test sample 2885 | desired=1 | predicted=1 | outputs=[0.000, 0.945, 0.006, 0.001, 0.008, 0.001, 0.000, 0.005, 0.011, 0.002]
Test sample 2886 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2887 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000]
Test sample 2888 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.994, 0.000, 0.004]
Test sample 2889 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.000, 0.028]
Test sample 2890 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.022, 0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.000]
Test sample 2891 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2892 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000]
Test sample 2893 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2894 | desired=0 | predicted=0 | outputs=[0.999, 0.000, 0.000, 0.000, 0.000, 0.016, 0.007, 0.000, 0.000, 0.000]
Test sample 2895 | desired=8 | predicted=8 | outputs=[0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000]
Test sample 2896 | desired=8 | predicted=0 | outputs=[0.760, 0.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.000, 0.005, 0.000]
Test sample 2897 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.999, 0.000]
Test sample 2898 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.998, 0.000, 0.000, 0.003, 0.000, 0.014]
Test sample 2899 | desired=0 | predicted=0 | outputs=[1.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2900 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.006, 0.000, 0.998, 0.001, 0.000, 0.000, 0.000, 0.000]
Test sample 2901 | desired=4 | predicted=4 | outputs=[0.000, 0.001, 0.000, 0.000, 0.942, 0.000, 0.000, 0.001, 0.000, 0.085]
Test sample 2902 | desired=1 | predicted=1 | outputs=[0.000, 1.000, 0.001, 0.008, 0.005, 0.000, 0.000, 0.000, 0.004, 0.000]
Test sample 2903 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.001, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2904 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2905 | desired=8 | predicted=8 | outputs=[0.000, 0.001, 0.001, 0.008, 0.001, 0.000, 0.000, 0.000, 0.994, 0.000]
Test sample 2906 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.974, 0.000, 0.017, 0.000, 0.000, 0.000, 0.011]
Test sample 2907 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.013, 0.000, 0.965, 0.000, 0.000, 0.000, 0.000, 0.081]
Test sample 2908 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000]
Test sample 2909 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.001, 0.000, 0.995, 0.000, 0.000, 0.000, 0.006]
Test sample 2910 | desired=2 | predicted=2 | outputs=[0.001, 0.000, 0.909, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2911 | desired=8 | predicted=8 | outputs=[0.000, 0.008, 0.022, 0.003, 0.000, 0.000, 0.000, 0.000, 0.995, 0.003]
Test sample 2912 | desired=1 | predicted=1 | outputs=[0.000, 0.991, 0.000, 0.001, 0.003, 0.000, 0.001, 0.015, 0.005, 0.002]
Test sample 2913 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.998, 0.000, 0.000, 0.000, 0.015]
Test sample 2914 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.999, 0.000, 0.000, 0.000, 0.006, 0.001, 0.001]
Test sample 2915 | desired=7 | predicted=7 | outputs=[0.000, 0.000, 0.000, 0.159, 0.000, 0.000, 0.000, 0.511, 0.028, 0.000]
Test sample 2916 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.001, 0.002, 0.000, 0.000, 0.000, 0.000, 0.999]
Test sample 2917 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.001, 0.000, 0.988, 0.000, 0.000, 0.000, 0.000, 0.002]
Test sample 2918 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2919 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.009, 0.000, 0.000, 0.936, 0.003, 0.000, 0.006, 0.009]
Test sample 2920 | desired=6 | predicted=6 | outputs=[0.022, 0.000, 0.008, 0.000, 0.062, 0.005, 0.806, 0.003, 0.000, 0.006]
Test sample 2921 | desired=3 | predicted=0 | outputs=[0.483, 0.000, 0.243, 0.061, 0.000, 0.000, 0.000, 0.001, 0.001, 0.000]
Test sample 2922 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2923 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.001, 0.003, 0.000, 0.000, 0.002, 0.001, 0.996]
Test sample 2924 | desired=3 | predicted=3 | outputs=[0.000, 0.001, 0.000, 0.996, 0.000, 0.001, 0.000, 0.000, 0.002, 0.000]
Test sample 2925 | desired=5 | predicted=5 | outputs=[0.266, 0.000, 0.000, 0.000, 0.000, 0.999, 0.000, 0.005, 0.001, 0.000]
Test sample 2926 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.045, 0.000, 0.000, 0.000, 0.000, 0.975]
Test sample 2927 | desired=3 | predicted=2 | outputs=[0.000, 0.000, 0.252, 0.023, 0.000, 0.000, 0.000, 0.002, 0.001, 0.000]
Test sample 2928 | desired=1 | predicted=1 | outputs=[0.000, 0.998, 0.001, 0.000, 0.001, 0.000, 0.000, 0.000, 0.004, 0.000]
Test sample 2929 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.000, 0.000, 0.999]
Test sample 2930 | desired=5 | predicted=5 | outputs=[0.107, 0.005, 0.000, 0.001, 0.000, 0.749, 0.001, 0.090, 0.004, 0.003]
Test sample 2931 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.998, 0.000, 0.000, 0.000, 0.000, 0.001, 0.163]
Test sample 2932 | desired=0 | predicted=0 | outputs=[0.971, 0.000, 0.002, 0.000, 0.000, 0.001, 0.012, 0.000, 0.000, 0.000]
Test sample 2933 | desired=6 | predicted=6 | outputs=[0.001, 0.000, 0.000, 0.000, 0.000, 0.007, 0.997, 0.000, 0.001, 0.000]
Test sample 2934 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.010, 0.000, 1.000]
Test sample 2935 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000]
Test sample 2936 | desired=4 | predicted=4 | outputs=[0.000, 0.000, 0.000, 0.000, 0.996, 0.000, 0.000, 0.000, 0.000, 0.014]
Test sample 2937 | desired=0 | predicted=0 | outputs=[0.999, 0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000]
Test sample 2938 | desired=4 | predicted=4 | outputs=[0.001, 0.000, 0.000, 0.000, 0.651, 0.000, 0.024, 0.000, 0.000, 0.001]
Test sample 2939 | desired=9 | predicted=7 | outputs=[0.014, 0.000, 0.000, 0.000, 0.000, 0.742, 0.000, 0.901, 0.000, 0.000]
Test sample 2940 | desired=2 | predicted=2 | outputs=[0.000, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2941 | desired=9 | predicted=9 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.994]
Test sample 2942 | desired=0 | predicted=0 | outputs=[1.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2943 | desired=1 | predicted=1 | outputs=[0.000, 0.992, 0.001, 0.001, 0.000, 0.001, 0.017, 0.000, 0.003, 0.000]
Test sample 2944 | desired=0 | predicted=0 | outputs=[0.909, 0.000, 0.035, 0.000, 0.000, 0.000, 0.001, 0.000, 0.013, 0.000]
Test sample 2945 | desired=3 | predicted=3 | outputs=[0.004, 0.001, 0.001, 0.757, 0.000, 0.001, 0.000, 0.145, 0.000, 0.053]
Test sample 2946 | desired=1 | predicted=1 | outputs=[0.000, 0.905, 0.000, 0.000, 0.000, 0.000, 0.015, 0.000, 0.200, 0.000]
Test sample 2947 | desired=6 | predicted=6 | outputs=[0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.998, 0.000, 0.000, 0.000]
Test sample 2948 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.998, 0.000, 0.000, 0.002, 0.000]
Test sample 2949 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 0.000, 0.000, 0.999, 0.000]
Test sample 2950 | desired=1 | predicted=1 | outputs=[0.000, 0.978, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.013, 0.000]
Test sample 2951 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.000, 0.000, 0.990, 0.000, 0.000, 0.001, 0.000]
Test sample 2952 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 0.549, 0.000, 0.168, 0.000, 0.000, 0.000, 0.000]
Test sample 2953 | desired=3 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.028, 0.000, 0.231, 0.000, 0.000, 0.003, 0.001]
Test sample 2954 | desired=0 | predicted=0 | outputs=[0.996, 0.000, 0.004, 0.000, 0.000, 0.000, 0.105, 0.000, 0.000, 0.000]
Test sample 2955 | desired=3 | predicted=3 | outputs=[0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
Test sample 2956 | desired=5 | predicted=5 | outputs=[0.000, 0.000, 0.000, 0.011, 0.000, 0.989, 0.000, 0.000, 0.001, 0.001]
Test sample 2957 | desired=5 | predicted=5 | outputs=[0.003, 0.001, 0.000, 0.000, 0.000, 0.991, 0.009, 0.002, 0.016, 0.000]
Test sample 2958 | desired=9 | predicted=9 | outputs=[0.002, 0.000, 0.000, 0.000, 0.003, 0.000, 0.000, 0.003, 0.000, 0.984]
Test sample 2959 | desired=2 | predicted=2 | outputs=[0.000, 0.000, 0.997, 0.000, 0.000, 0.016, 0.000, 0.002, 0.000, 0.000]
Test sample 2960 | desired=8 | predicted=8 | outputs=[0.000, 0.000, 0.000, 0.007, 0.000, 0.000, 0.000, 0.000, 1.000, 0.003]
